source,source_record_id,source_snapshot_date,title,title_normalized,job_level,location,experience_years_min,experience_years_max,skills,salary_min,salary_max,category,source_metadata
topcv,2235932,2026-07-14,Strategic Owner/ Solution Consultant,Strategic Owner/ Solution Consultant,mid,Ha Noi,3,3,"[""Owner""]",20000000.00,25000000.00,information_technology,"{""company_name"":""Công ty Cổ phần FoxTS"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""d33690a25352c1ac906310b8d889cd22871c081afe7f7cf53a92e436b88258d3"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:41:03.049287+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/strategic-owner-solution-consultant/2235932.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2236306,2026-07-14,UA Marketing (Android App) - Lương 10-20 Triệu + Commission Hấp Dẫn,UA Marketing Android App - Lương 10-20 Triệu + Commission Hấp Dẫn,mid,Ha Noi,0,0,"[""Airship"",""Android (Native)""]",10000000.00,20000000.00,information_technology,"{""company_name"":""Công ty TNHH Thương mại quốc tế TNG"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""b501a0b0db4621b479acf9cb6614360433078ca6dd85d42fdf8659b5652ae1e2"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:23.287486+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/ua-marketing-android-app-luong-10-20-trieu-commission-hap-dan/2236306.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2236310,2026-07-14,Kỹ Sư Hệ Thống Dịch Vụ,System Engineer,mid,Ha Noi,1,1,[],15000000.00,25000000.00,information_technology,"{""company_name"":""CÔNG TY CỔ PHẦN VIỄN THÔNG QUỐC TẾ THÁI BÌNH DƯƠNG"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""ff7f700cbf7b26c3290bbafacaa208d0df5c3715580c3198b23da30fe4c817ff"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:57.906643+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/ky-su-he-thong-dich-vu/2236310.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2236879,2026-07-14,Chuyên Viên Business Analyst Từ 03 Năm Kinh Nghiệm Thu Nhập 22 - 35 Triệu,Business Analyst,mid,Ha Noi,3,3,[],22000000.00,35000000.00,information_technology,"{""company_name"":""Công ty cổ phần công nghệ A.I-Soft"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""fbc9629c0da9a3a3e04ddd0abfe57e9cd5656fa191dff40154971e9dc2fcb817"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:23.307502+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/chuyen-vien-business-analyst-tu-03-nam-kinh-nghiem-thu-nhap-22-35-trieu/2236879.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2237112,2026-07-14,UA Marketing (Lead Mảng Mobile App),UA Marketing Lead Mảng Mobile App ,lead,Ha Noi,2,2,"[""Airship""]",20000000.00,35000000.00,information_technology,"{""company_name"":""NTQ Solution"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""4f5dbd76c4e004d7dda118b746a3f23114b420d5b1752bb2fcbec43eceae8acb"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:57.902093+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/ua-marketing-lead-mang-mobile-app/2237112.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2237155,2026-07-15,Kỹ Sư Hệ Thống Dịch Vụ,System Engineer,mid,Ha Noi,2,2,[],15000000.00,25000000.00,information_technology,"{""company_name"":""Công ty Cổ phần Thương Mại và Truyền Thông HTC"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""7a31f1d8700570896484268f3a6f62f2f81536f516ebf3c835604207a50ed13e"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:57.889459+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/ky-su-he-thong-dich-vu/2237155.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2237261,2026-07-14,IT Helpdesk Fresher (Upto 10M),IT Support,fresher,Ha Noi,1,1,[],,10000000.00,information_technology,"{""company_name"":""CÔNG TY TNHH NGÔI SAO DŨNG CẢM"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""89ac87a7f3d60ca3ae296fcd89efc27f3a6b0d647a5896f1b4cda2fbbf6d4b3c"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:43.032584+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/it-helpdesk-fresher-upto-10m/2237261.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2237353,2026-07-16,[Mobile App] Video Creative, Mobile App Video Creative,mid,Ha Noi,2,2,[],10000000.00,15000000.00,information_technology,"{""company_name"":""Công ty TNHH Peak App"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""4424ad3bc46527605a3064f8864a44a50f9cef8389aaf977e85c405231d6ca16"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:52.870363+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/mobile-app-video-creative/2237353.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2237381,2026-07-15,[Mobile App] UA Marketing, Mobile App UA Marketing,mid,Ha Noi,2,2,"[""Airship""]",15000000.00,25000000.00,information_technology,"{""company_name"":""Công ty TNHH Peak App"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""2516506f5b6281a9f42abe158f67ca791ed5f2e70b101051cd479163a0af1a48"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:57.894626+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/mobile-app-ua-marketing/2237381.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2237603,2026-07-15,IT Intern,IT Intern,intern,Ho Chi Minh,0,0,"[""Intern""]",2000000.00,3000000.00,information_technology,"{""company_name"":""Công ty TNHH Mễ Tân"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""7cf54d8404105290a2211ee837b5d3388e6b9dbd139d9a0f7b900b3716ca8853"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:37.980763+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/it-intern/2237603.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2237925,2026-07-17,Kỹ Sư Hệ Thống Dịch Vụ,System Engineer,mid,Ha Noi,2,2,[],15000000.00,25000000.00,information_technology,"{""company_name"":""Công ty Cổ phần Truyền thông & Thương mại HTC"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""da2b3fcb6776a6caab04db06fc408f435ef93295c56f471583b7a05cef72accf"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:52.857188+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/ky-su-he-thong-dich-vu/2237925.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2237945,2026-07-15,Manual Tester (Test Data) (LEader),QA Engineer,lead,Ha Noi,3,3,[],23000000.00,31000000.00,information_technology,"{""company_name"":""CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""03c108d825d6766f12360edf2c30bb4665c1b4177f14fc5185b4f4d23b396215"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:57.878836+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/manual-tester-test-data-leader/2237945.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2238012,2026-07-15,"Chuyên Viên Phân Tích Nghiệp Vụ (BA) (Chỉ Tuyển Nữ ) - 2 Năm Kinh Nghiệm - Thu Nhập UpTo 25 Triệu - Làm Việc Tại Cầu Giấy - Nghỉ T7, Chủ Nhật",Business Analyst,mid,Ha Noi,2,2,[],12000000.00,25000000.00,information_technology,"{""company_name"":""CÔNG TY TNHH GIẢI PHÁP CÔNG NGHỆ MIGI"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""c89713a8f70ef86efb7fa67c0af6816c9c8a2145e4ba4b155c45135b2e579ff4"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:23.309395+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/chuyen-vien-phan-tich-nghiep-vu-ba-chi-tuyen-nu-2-nam-kinh-nghiem-thu-nhap-upto-25-trieu-lam-viec-tai-cau-giay-nghi-t7-chu-nhat/2238012.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2238119,2026-07-16,System Analyst (Leader),System Analyst Leader ,lead,Ha Noi,5,5,[],25000000.00,34000000.00,information_technology,"{""company_name"":""CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""24843a6cc8eadf91481887d20c427751c1e5ff60c876379138866341044031c3"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:52.875104+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/system-analyst-leader/2238119.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2238313,2026-07-15,Trưởng Nhóm Công Nghệ Thông Tin,Trưởng Nhóm Công Nghệ Thông Tin,lead,Ha Noi,3,3,[],20000000.00,25000000.00,information_technology,"{""company_name"":""CÔNG TY CỔ PHẦN QUẢN LÝ KHÁCH SẠN VÀ KHU NGHỈ DƯỠNG LYNN TIMES"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""1991ceb605e88008b2d6d73bfe65ef54a90a2ab25efd0b6be95403133689e1c4"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:57.884645+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/truong-nhom-cong-nghe-thong-tin/2238313.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2238387,2026-07-16,Senior QA/ Automation Engineer,Senior QA Engineer,senior,Ha Noi,3,3,[],20000000.00,25000000.00,information_technology,"{""company_name"":""Công ty Cổ phần FoxTS"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""44982a1303170c0f60060dc44d30df6a37a4fecc98db6f39d6d9d4ebf80555ca"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:52.863768+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/senior-qa-automation-engineer/2238387.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2238406,2026-07-15,Chuyên Viên Trợ Lý Dự Án (Back-End),Backend Developer,mid,Ha Noi,2,2,[],12000000.00,20000000.00,information_technology,"{""company_name"":""Công ty cổ phần Công nghệ MobiFone Toàn cầu"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""eafc4f21374a0df4740e7c379daf855959fce94bad88b77fb9402646cbea7104"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:57.881780+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/chuyen-vien-tro-ly-du-an-back-end/2238406.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2238572,2026-07-15,Senior Product Owner,Senior Product Owner,senior,Ho Chi Minh,2,2,"[""Owner""]",17000000.00,35000000.00,information_technology,"{""company_name"":""CÔNG TY TNHH CASSO"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""32e52b1797bd865b0748b697d0be53ed1aa2165685d7cc195650a942d693a36a"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:48.028933+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/senior-product-owner/2238572.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2238784,2026-07-16,Manual QA Tester,QA Engineer,mid,Ho Chi Minh,1,1,[],10000000.00,15000000.00,information_technology,"{""company_name"":""HIPPO TECHNOLOGY COMPANY LIMITED"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""165d142b461f5681efde55aabd92f5f8e41d2ab24e84c432d9eff52b755035b2"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:37.991348+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/manual-qa-tester/2238784.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2238902,2026-07-16,Trợ Lý Công Nghệ_ Ứng Dụng AI_ Domain ERP,Trợ Lý Công Nghệ_ Ứng Dụng AI_ Domain ERP,mid,Ha Noi,2,2,[],20000000.00,25000000.00,information_technology,"{""company_name"":""CÔNG TY TNHH TRƯỜNG DOANH NHÂN HBR"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""f157644bd232cfcebac62bb0ef0286d650a41ec857f822a71d6b8c8892444c37"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:52.872252+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/tro-ly-cong-nghe-ung-dung-ai-domain-erp/2238902.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2239062,2026-07-16,QC Lead,QC Lead,lead,Ha Noi,3,3,[],25000000.00,35000000.00,information_technology,"{""company_name"":""ZAM VIETNAM CONSULTING & INVESTMENT JOINT STOCK COMPANY"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""df4eac2d8b964e8b49c8f1c3d8227a135ff4a2c62a5d66a6ffc3c6864ca1f8e6"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:57.872539+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/qc-lead/2239062.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2239289,2026-07-16,Chuyên Viên Tester Từ 1 Năm Kinh Nghiệm,QA Engineer,mid,Ha Noi,1,1,[],,12000000.00,information_technology,"{""company_name"":""Công ty TNHH Digital Innovation"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""435b93ad6f5f3cf3ab5e345240baf64a3588485e0fee98b2bcdf719710b441d1"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:43.033523+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/chuyen-vien-tester-tu-1-nam-kinh-nghiem/2239289.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2239594,2026-07-16,Kỹ Sư Triển Khai Giải Pháp An Toàn Thông Tin,Kỹ Sư Triển Khai Giải Pháp An Toàn Thông Tin,mid,Ha Noi,1,1,[],18000000.00,20000000.00,information_technology,"{""company_name"":""CÔNG TY CỔ PHẦN DỊCH VỤ DI ĐỘNG THẾ HỆ MỚI"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""3c20d1b72e054d884455fb2d6549c6eae7fbe6c711339acad9836126a0160c85"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:57.861562+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/ky-su-trien-khai-giai-phap-an-toan-thong-tin/2239594.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2239825,2026-07-16,QC Mid-Senior,Senior QC Mid-Senior,senior,Ha Noi,2,2,[],14000000.00,20000000.00,information_technology,"{""company_name"":""Công ty Cổ phần Công nghệ Tài chính Goline"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""7d34a4856e19f2ce4a13e86fa5f3176165f407830b83a3b1614843d5d7e9e83a"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:27.828543+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/qc-mid-senior/2239825.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
